-7.5,0.5309,2.6199
-7.4,0.5367,2.6744
-7.3,0.5471,2.7315
-7.2,0.5423,2.7117
-7.1,0.5489,2.7295
-7,0.5579,2.7673
-6.9,0.5671,2.777
-6.8,0.5726,2.7865
-6.7,0.6019,2.8778
-6.6,0.6046,2.9017
-6.5,0.6079,2.8955
-6.4,0.6059,2.8882
-6.3,0.6205,2.9537
-6.2,0.6177,2.9379
-6.1,0.6157,2.951
-6,0.6302,3.0131
-5.9,0.6271,2.9971
-5.8,0.6334,3.0111
-5.7,0.6302,2.9824
-5.6,0.6474,3.0365
-5.5,0.6412,2.9934
-5.4,0.6602,3.0793
-5.3,0.6666,3.0848
-5.2,0.6612,3.0849
-5.1,0.6669,3.0897
-5,0.6716,3.1358
-4.9,0.6766,3.1916
-4.8,0.67,3.1332
-4.7,0.6844,3.2236
-4.6,0.6776,3.1656
-4.5,0.683,3.1844
-4.4,0.6878,3.2091
-4.3,0.6962,3.2257
-4.2,0.7013,3.2382
-4.1,0.7053,3.2368
-4,0.7055,3.2584
-3.9,0.6996,3.2151
-3.8,0.707,3.2964
-3.7,0.7151,3.327
-3.6,0.7134,3.3129
-3.5,0.7219,3.3466
-3.4,0.7256,3.3508
-3.3,0.7196,3.3083
-3.2,0.7357,3.3974
-3.1,0.74,3.3886
-3,0.7398,3.3888
-2.9,0.7451,3.4042
-2.8,0.7501,3.4224
-2.7,0.7469,3.4038
-2.6,0.7473,3.4258
-2.5,0.7415,3.3896
-2.4,0.7488,3.4406
-2.3,0.7543,3.454
-2.2,0.7553,3.469
-2.1,0.7577,3.4694
-2,0.7648,3.4932
-1.9,0.7637,3.4524
-1.8,0.761,3.4636
-1.7,0.7752,3.4997
-1.6,0.7676,3.4702
-1.5,0.7634,3.4555
-1.4,0.77,3.505
-1.3,0.7621,3.4685
-1.2,0.7665,3.494
-1.1,0.77,3.5122
-1,0.7748,3.5389
-0.9,0.7731,3.534
-0.8,0.7688,3.4997
-0.7,0.7765,3.5118
-0.6,0.78,3.5172
-0.5,0.7819,3.5308
-0.4,0.791,3.5641
-0.3,0.7822,3.5667
-0.2,0.7681,3.4913
-0.1,0.7816,3.56
-9.90874e-15,0.7765,3.5374
0.1,0.7703,3.5021
0.2,0.7739,3.5308
0.3,0.7746,3.5454
0.4,0.7731,3.5211
0.5,0.7827,3.5539
0.6,0.7764,3.5191
0.7,0.7863,3.557
0.8,0.7788,3.5286
0.9,0.7758,3.5034
1,0.7834,3.5624
1.1,0.7672,3.4937
1.2,0.7679,3.5227
1.3,0.7685,3.503
1.4,0.7702,3.5246
1.5,0.7685,3.5011
1.6,0.7631,3.461
1.7,0.767,3.4741
1.8,0.7707,3.5067
1.9,0.7719,3.5031
2,0.7621,3.4558
2.1,0.7586,3.4565
2.2,0.7554,3.4445
2.3,0.7536,3.4381
2.4,0.7531,3.4628
2.5,0.7484,3.4222
2.6,0.7477,3.4337
2.7,0.7548,3.4785
2.8,0.7406,3.3888
2.9,0.7441,3.3935
3,0.7437,3.3795
3.1,0.7563,3.4279
3.2,0.7484,3.4204
3.3,0.7321,3.3415
3.4,0.7334,3.3847
3.5,0.7234,3.355
3.6,0.7186,3.3298
3.7,0.7182,3.3361
3.8,0.7023,3.268
3.9,0.7124,3.3295
4,0.7022,3.2451
4.1,0.7029,3.2285
4.2,0.6899,3.1891
4.3,0.7138,3.286
4.4,0.6897,3.1695
4.5,0.6984,3.2188
4.6,0.6764,3.1312
4.7,0.6861,3.186
4.8,0.6872,3.2066
4.9,0.6927,3.2419
5,0.6741,3.1566
5.1,0.6769,3.1754
5.2,0.6677,3.111
5.3,0.6781,3.1503
5.4,0.6629,3.0669
5.5,0.6728,3.1071
5.6,0.6635,3.0906
5.7,0.6509,3.0457
5.8,0.6511,3.0594
5.9,0.6465,3.0677
6,0.6436,3.0517
6.1,0.6325,3.0249
6.2,0.6232,2.9881
6.3,0.6256,3.0023
6.4,0.6089,2.8973
6.5,0.6163,2.9141
6.6,0.6139,2.9358
6.7,0.6061,2.8909
6.8,0.5973,2.839
6.9,0.5937,2.8577
7,0.5799,2.8327
7.1,0.5618,2.7298
7.2,0.5639,2.7828
7.3,0.5629,2.7897
7.4,0.5544,2.7415
7.5,0.5529,2.7152
