-7.5,0.552,2.7317
-7.4,0.5483,2.6594
-7.3,0.557,2.686
-7.2,0.5621,2.7621
-7.1,0.5577,2.7252
-7,0.5711,2.7787
-6.9,0.5715,2.7512
-6.8,0.596,2.8605
-6.7,0.5972,2.8638
-6.6,0.5992,2.8887
-6.5,0.6093,2.9022
-6.4,0.6064,2.9055
-6.3,0.6112,2.9021
-6.2,0.6301,2.9634
-6.1,0.6328,2.9978
-6,0.6284,2.975
-5.9,0.6375,3.008
-5.8,0.6346,3.0095
-5.7,0.651,3.0521
-5.6,0.654,3.0385
-5.5,0.6589,3.0694
-5.4,0.6585,3.0903
-5.3,0.6646,3.1027
-5.2,0.6778,3.1539
-5.1,0.6729,3.1396
-5,0.682,3.1643
-4.9,0.6932,3.1949
-4.8,0.6917,3.1989
-4.7,0.6896,3.1956
-4.6,0.6871,3.1612
-4.5,0.705,3.2226
-4.4,0.7112,3.2684
-4.3,0.7046,3.2296
-4.2,0.7106,3.2661
-4.1,0.7128,3.2701
-4,0.7138,3.2927
-3.9,0.7262,3.3474
-3.8,0.7221,3.2884
-3.7,0.7333,3.3444
-3.6,0.727,3.3207
-3.5,0.7343,3.3626
-3.4,0.741,3.3718
-3.3,0.7425,3.3575
-3.2,0.7529,3.4027
-3.1,0.7525,3.4203
-3,0.7519,3.4244
-2.9,0.7534,3.4007
-2.8,0.7432,3.3692
-2.7,0.755,3.4266
-2.6,0.7573,3.4333
-2.5,0.7555,3.431
-2.4,0.7495,3.4246
-2.3,0.7486,3.42
-2.2,0.7553,3.4506
-2.1,0.7542,3.4272
-2,0.7545,3.4207
-1.9,0.7666,3.4865
-1.8,0.7607,3.4691
-1.7,0.7656,3.4689
-1.6,0.7725,3.5207
-1.5,0.7672,3.4967
-1.4,0.7737,3.4983
-1.3,0.7702,3.4942
-1.2,0.761,3.4736
-1.1,0.7601,3.4678
-1,0.7651,3.4767
-0.9,0.775,3.4936
-0.8,0.7698,3.492
-0.7,0.7825,3.5408
-0.6,0.7738,3.4976
-0.5,0.7805,3.5383
-0.4,0.776,3.5273
-0.3,0.7807,3.533
-0.2,0.7809,3.5329
-0.1,0.7801,3.5258
-9.90874e-15,0.7685,3.4809
0.1,0.7676,3.486
0.2,0.7736,3.515
0.3,0.775,3.5018
0.4,0.7814,3.5173
0.5,0.7745,3.5199
0.6,0.7698,3.4967
0.7,0.772,3.4988
0.8,0.7734,3.5066
0.9,0.771,3.509
1,0.7688,3.4997
1.1,0.7647,3.4917
1.2,0.7642,3.4869
1.3,0.7557,3.4687
1.4,0.764,3.4879
1.5,0.7628,3.4998
1.6,0.7682,3.4917
1.7,0.7562,3.4567
1.8,0.7534,3.431
1.9,0.7629,3.4774
2,0.753,3.43
2.1,0.7546,3.4518
2.2,0.7574,3.4454
2.3,0.7521,3.4293
2.4,0.7513,3.4497
2.5,0.7485,3.4011
2.6,0.7492,3.4104
2.7,0.7426,3.362
2.8,0.7455,3.3825
2.9,0.7436,3.3753
3,0.7376,3.3369
3.1,0.7388,3.3606
3.2,0.7429,3.374
3.3,0.7343,3.3374
3.4,0.7314,3.3371
3.5,0.7273,3.3316
3.6,0.723,3.3035
3.7,0.7137,3.2721
3.8,0.711,3.2732
3.9,0.7121,3.271
4,0.7037,3.2472
4.1,0.7033,3.2464
4.2,0.6972,3.2258
4.3,0.7028,3.2469
4.4,0.6936,3.2203
4.5,0.6893,3.2063
4.6,0.6872,3.2005
4.7,0.6813,3.1427
4.8,0.668,3.1127
4.9,0.6723,3.1254
5,0.6721,3.1338
5.1,0.674,3.1342
5.2,0.669,3.0971
5.3,0.663,3.0803
5.4,0.6568,3.0594
5.5,0.6578,3.0805
5.6,0.6513,3.0536
5.7,0.6379,2.963
5.8,0.6511,3.0332
5.9,0.6504,3.0627
6,0.6402,3.0358
6.1,0.6245,2.9563
6.2,0.6335,2.9717
6.3,0.623,2.952
6.4,0.6173,2.9047
6.5,0.6112,2.902
6.6,0.6056,2.8876
6.7,0.608,2.8851
6.8,0.5902,2.8284
6.9,0.5934,2.829
7,0.5802,2.7865
7.1,0.5629,2.7252
7.2,0.5647,2.7801
7.3,0.5435,2.6762
7.4,0.545,2.7298
7.5,0.5371,2.6828
