-7.5,0.507,3.0135
-7.4,0.5128,3.0333
-7.3,0.5271,3.1087
-7.2,0.5287,3.0793
-7.1,0.5422,3.1822
-7,0.5371,3.1056
-6.9,0.5502,3.2192
-6.8,0.5653,3.2676
-6.7,0.563,3.2541
-6.6,0.5677,3.2702
-6.5,0.5893,3.3707
-6.4,0.5899,3.3833
-6.3,0.5935,3.3885
-6.2,0.6013,3.41
-6.1,0.6131,3.4999
-6,0.6234,3.5145
-5.9,0.6252,3.5033
-5.8,0.6399,3.5828
-5.7,0.649,3.6188
-5.6,0.6631,3.6496
-5.5,0.6577,3.6066
-5.4,0.6765,3.7019
-5.3,0.6712,3.6797
-5.2,0.6864,3.7221
-5.1,0.6873,3.7289
-5,0.7075,3.8363
-4.9,0.7057,3.8088
-4.8,0.7043,3.8258
-4.7,0.7227,3.8782
-4.6,0.7232,3.8719
-4.5,0.7291,3.9159
-4.4,0.7322,3.9307
-4.3,0.7382,3.9441
-4.2,0.7468,3.9852
-4.1,0.736,3.9398
-4,0.7494,3.9795
-3.9,0.7643,4.0736
-3.8,0.7532,4.0246
-3.7,0.7668,4.0758
-3.6,0.7748,4.095
-3.5,0.7701,4.0723
-3.4,0.7701,4.092
-3.3,0.7807,4.1322
-3.2,0.7753,4.1016
-3.1,0.7845,4.1283
-3,0.7939,4.1944
-2.9,0.8077,4.2329
-2.8,0.8048,4.1892
-2.7,0.8117,4.2215
-2.6,0.8096,4.2085
-2.5,0.8186,4.264
-2.4,0.8259,4.2887
-2.3,0.8351,4.3385
-2.2,0.8287,4.3112
-2.1,0.8417,4.3557
-2,0.8361,4.3096
-1.9,0.8427,4.3811
-1.8,0.8431,4.3619
-1.7,0.8502,4.3762
-1.6,0.844,4.347
-1.5,0.846,4.3754
-1.4,0.8574,4.431
-1.3,0.8564,4.4315
-1.2,0.8562,4.4012
-1.1,0.8577,4.4315
-1,0.8619,4.4359
-0.9,0.8592,4.4307
-0.8,0.8646,4.4482
-0.7,0.8688,4.4682
-0.6,0.8605,4.4123
-0.5,0.8674,4.443
-0.4,0.8595,4.4147
-0.3,0.8621,4.4285
-0.2,0.8651,4.4402
-0.1,0.8633,4.4442
-9.90874e-15,0.8633,4.4433
0.1,0.8676,4.4644
0.2,0.8606,4.4324
0.3,0.8609,4.4131
0.4,0.864,4.451
0.5,0.8606,4.4387
0.6,0.8574,4.4083
0.7,0.859,4.4418
0.8,0.8567,4.4168
0.9,0.8551,4.4153
1,0.861,4.4409
1.1,0.8552,4.4132
1.2,0.8549,4.4255
1.3,0.8552,4.4223
1.4,0.8486,4.378
1.5,0.8404,4.3406
1.6,0.8468,4.386
1.7,0.8444,4.3529
1.8,0.8376,4.3341
1.9,0.8383,4.3524
2,0.8374,4.3269
2.1,0.8392,4.3324
2.2,0.8359,4.34
2.3,0.8347,4.3452
2.4,0.819,4.255
2.5,0.8213,4.2698
2.6,0.8149,4.2524
2.7,0.8138,4.2292
2.8,0.806,4.2015
2.9,0.7999,4.1788
3,0.7991,4.1906
3.1,0.7909,4.1521
3.2,0.789,4.1557
3.3,0.7843,4.1436
3.4,0.7716,4.0878
3.5,0.7704,4.077
3.6,0.7655,4.0703
3.7,0.7603,4.0283
3.8,0.768,4.0599
3.9,0.7685,4.0577
4,0.764,4.0436
4.1,0.751,3.98
4.2,0.7602,4.0499
4.3,0.7511,3.9921
4.4,0.7489,3.9893
4.5,0.7304,3.8858
4.6,0.7318,3.913
4.7,0.7307,3.9264
4.8,0.7248,3.8715
4.9,0.7078,3.7932
5,0.7041,3.7772
5.1,0.7065,3.8215
5.2,0.6982,3.7615
5.3,0.6891,3.7543
5.4,0.6926,3.7476
5.5,0.6776,3.7061
5.6,0.6601,3.645
5.7,0.6539,3.6216
5.8,0.6486,3.5807
5.9,0.6407,3.5704
6,0.6278,3.516
6.1,0.6269,3.5212
6.2,0.6163,3.4829
6.3,0.6066,3.4527
6.4,0.5988,3.403
6.5,0.5972,3.4105
6.6,0.59,3.3486
6.7,0.5765,3.3105
6.8,0.5723,3.3138
6.9,0.5684,3.2791
7,0.5614,3.2498
7.1,0.5624,3.296
7.2,0.546,3.208
7.3,0.5335,3.1386
7.4,0.527,3.0936
7.5,0.5198,3.1175
