-7.5,0.5785,2.6629
-7.4,0.5935,2.7222
-7.3,0.6005,2.7018
-7.2,0.6035,2.7536
-7.1,0.6079,2.7719
-7,0.6097,2.7774
-6.9,0.6249,2.8416
-6.8,0.6283,2.8414
-6.7,0.6326,2.8636
-6.6,0.6338,2.8478
-6.5,0.6367,2.8578
-6.4,0.6426,2.8719
-6.3,0.6408,2.8743
-6.2,0.6435,2.881
-6.1,0.655,2.9304
-6,0.6549,2.927
-5.9,0.6651,2.9498
-5.8,0.6608,2.9689
-5.7,0.6674,2.9921
-5.6,0.682,3.0299
-5.5,0.6769,3.0091
-5.4,0.6883,3.0341
-5.3,0.6836,3.0193
-5.2,0.6868,3.013
-5.1,0.6973,3.063
-5,0.694,3.0475
-4.9,0.6927,3.0465
-4.8,0.712,3.107
-4.7,0.7053,3.0735
-4.6,0.7158,3.1332
-4.5,0.7144,3.1445
-4.4,0.7214,3.188
-4.3,0.7213,3.1727
-4.2,0.7293,3.1873
-4.1,0.7254,3.1677
-4,0.7378,3.2081
-3.9,0.7337,3.1994
-3.8,0.7455,3.242
-3.7,0.7427,3.2301
-3.6,0.7537,3.2577
-3.5,0.7539,3.2662
-3.4,0.7536,3.2583
-3.3,0.7566,3.2889
-3.2,0.7549,3.2565
-3.1,0.7611,3.3096
-3,0.7547,3.2877
-2.9,0.7575,3.2886
-2.8,0.7663,3.305
-2.7,0.7669,3.3172
-2.6,0.7639,3.3087
-2.5,0.7602,3.2973
-2.4,0.7633,3.3156
-2.3,0.7618,3.3031
-2.2,0.7621,3.3255
-2.1,0.7718,3.3496
-2,0.7702,3.3674
-1.9,0.764,3.3319
-1.8,0.7661,3.3455
-1.7,0.7638,3.3303
-1.6,0.7664,3.3223
-1.5,0.7742,3.3728
-1.4,0.7745,3.3504
-1.3,0.781,3.407
-1.2,0.7802,3.3939
-1.1,0.7772,3.3897
-1,0.7783,3.385
-0.9,0.7857,3.4029
-0.8,0.7838,3.3725
-0.7,0.7839,3.3923
-0.6,0.7811,3.3743
-0.5,0.7842,3.3993
-0.4,0.7872,3.399
-0.3,0.7867,3.3843
-0.2,0.7891,3.3881
-0.1,0.7907,3.4092
-9.90874e-15,0.7847,3.3831
0.1,0.7903,3.4143
0.2,0.7838,3.3909
0.3,0.7774,3.3483
0.4,0.7798,3.3654
0.5,0.7824,3.3837
0.6,0.7843,3.4025
0.7,0.777,3.3939
0.8,0.778,3.3856
0.9,0.7734,3.3501
1,0.7873,3.4085
1.1,0.7763,3.3731
1.2,0.7689,3.3344
1.3,0.7712,3.3512
1.4,0.7842,3.3968
1.5,0.7697,3.3385
1.6,0.7757,3.3582
1.7,0.7733,3.3482
1.8,0.7749,3.3666
1.9,0.7707,3.3452
2,0.7644,3.3366
2.1,0.7602,3.3109
2.2,0.7751,3.3809
2.3,0.7746,3.3471
2.4,0.7705,3.311
2.5,0.7623,3.3064
2.6,0.7636,3.3205
2.7,0.7594,3.3002
2.8,0.764,3.308
2.9,0.7552,3.2678
3,0.763,3.2978
3.1,0.7585,3.2824
3.2,0.7501,3.2499
3.3,0.7512,3.2768
3.4,0.7495,3.2837
3.5,0.7431,3.2567
3.6,0.7439,3.2255
3.7,0.7421,3.2066
3.8,0.7386,3.1942
3.9,0.7305,3.1735
4,0.7337,3.1991
4.1,0.7347,3.1916
4.2,0.7173,3.1275
4.3,0.7126,3.1194
4.4,0.7152,3.1186
4.5,0.7154,3.129
4.6,0.7054,3.1206
4.7,0.7051,3.1098
4.8,0.7006,3.0853
4.9,0.6979,3.0841
5,0.6931,3.0426
5.1,0.6876,3.0219
5.2,0.6879,3.0238
5.3,0.687,3.0366
5.4,0.6804,3.0063
5.5,0.6762,3.0222
5.6,0.6667,2.9679
5.7,0.6578,2.9275
5.8,0.6627,2.9541
5.9,0.6644,2.9818
6,0.6529,2.9179
6.1,0.6639,2.9562
6.2,0.6712,2.9886
6.3,0.6563,2.9089
6.4,0.6522,2.8933
6.5,0.6404,2.8391
6.6,0.6419,2.8679
6.7,0.6336,2.8272
6.8,0.6185,2.7707
6.9,0.6322,2.8129
7,0.6277,2.8146
7.1,0.6273,2.7966
7.2,0.6157,2.7534
7.3,0.6143,2.7392
7.4,0.5975,2.6938
7.5,0.5956,2.7026
